,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,passed_days,previous,previous_outcome,offer_status
20837,33.0,4,0,3.0,0,728.0,1,0,1,13,8,275.0,5.0,-1,0.0,3,0
20838,51.0,9,0,2.0,0,317.0,0,0,1,13,8,328.0,4.0,-1,0.0,3,0
20839,36.0,9,2,2.0,0,1941.0,0,1,1,13,8,156.0,4.0,-1,0.0,3,0
20840,45.0,9,2,3.0,0,206.0,0,0,1,13,8,376.0,4.0,-1,0.0,3,0
20841,47.0,0,0,2.0,0,328.0,0,0,1,13,8,260.0,2.0,-1,0.0,3,0
20842,34.0,4,1,3.0,0,9827.0,1,0,1,13,8,871.0,4.0,-1,0.0,3,1
20843,57.0,1,0,1.0,0,696.0,1,0,1,13,8,89.0,6.0,-1,0.0,3,0
20844,58.0,7,0,2.0,0,627.0,0,0,1,13,8,110.0,4.0,-1,0.0,3,0
20845,36.0,4,0,3.0,0,274.0,0,0,1,13,8,122.0,2.0,-1,0.0,3,0
20846,40.0,4,2,3.0,0,862.0,1,0,1,13,8,98.0,2.0,-1,0.0,3,0
20847,45.0,9,1,2.0,0,113.0,1,1,1,13,8,165.0,2.0,-1,0.0,3,0
20848,52.0,10,0,2.0,0,9139.0,0,0,1,13,8,684.0,2.0,-1,0.0,3,0
20849,53.0,7,0,2.0,0,6170.0,0,0,1,13,8,838.0,4.0,-1,0.0,3,1
20850,43.0,4,0,3.0,0,2383.0,0,0,1,13,8,379.0,6.0,-1,0.0,3,1
20851,47.0,1,0,1.0,0,2642.0,0,0,1,13,8,310.0,2.0,-1,0.0,3,0
20852,59.0,1,0,2.0,0,10054.0,0,0,3,13,8,79.0,6.0,-1,0.0,3,0
20853,59.0,5,0,2.0,0,25947.0,0,0,1,13,8,292.0,2.0,-1,0.0,3,0
20854,33.0,4,2,3.0,0,0.0,0,0,1,13,8,305.0,2.0,-1,0.0,3,0
20855,55.0,9,0,2.0,0,199.0,0,0,1,13,8,15.0,17.0,-1,0.0,3,0
20856,30.0,9,1,3.0,0,635.0,0,0,1,13,8,851.0,8.0,-1,0.0,3,1
20857,34.0,9,0,2.0,0,0.0,1,1,3,13,8,60.0,2.0,-1,0.0,3,0
20858,41.0,4,2,3.0,0,4329.0,1,0,1,13,8,559.0,4.0,-1,0.0,3,0
20859,35.0,4,2,3.0,0,434.0,1,0,1,13,8,1314.0,2.0,-1,0.0,3,1
20860,34.0,9,0,2.0,0,-346.0,0,0,1,13,8,136.0,4.0,-1,0.0,3,0
20861,52.0,4,1,3.0,0,556.0,0,0,1,13,8,733.0,6.0,-1,0.0,3,0
20862,35.0,9,1,3.0,0,303.0,0,0,1,13,8,713.0,2.0,-1,0.0,3,0
20863,41.0,9,2,2.0,0,258.0,0,0,1,13,8,104.0,6.0,-1,0.0,3,0
20864,31.0,4,1,3.0,0,6413.0,0,0,1,13,8,517.0,2.0,-1,0.0,3,0
20865,40.0,4,0,3.0,0,143.0,0,0,1,13,8,832.0,6.0,-1,0.0,3,0
20866,44.0,4,2,3.0,0,0.0,0,0,1,13,8,169.0,2.0,-1,0.0,3,0
20867,31.0,9,0,2.0,0,-302.0,0,0,1,13,8,195.0,2.0,-1,0.0,3,0
20868,30.0,4,1,3.0,0,756.0,0,0,1,13,8,321.0,4.0,-1,0.0,3,0
20869,50.0,4,0,3.0,0,400.0,0,0,1,13,8,343.0,2.0,-1,0.0,3,0
20870,32.0,4,1,3.0,0,90.0,0,0,1,13,8,116.0,2.0,-1,0.0,3,0
20871,58.0,4,1,3.0,0,2297.0,0,0,1,13,8,96.0,2.0,-1,0.0,3,0
20872,56.0,3,0,1.0,0,19.0,0,0,1,13,8,111.0,2.0,-1,0.0,3,0
20873,30.0,4,0,2.0,0,877.0,1,1,1,13,8,92.0,5.0,-1,0.0,3,0
20874,48.0,7,0,2.0,0,400.0,1,1,1,13,8,158.0,1.0,-1,0.0,3,0
20875,54.0,4,0,3.0,0,588.0,0,0,1,13,8,327.0,1.0,-1,0.0,3,0
20876,51.0,1,0,1.0,0,3754.0,0,1,1,13,8,202.0,3.0,-1,0.0,3,0
20877,59.0,5,0,1.0,0,1393.0,1,1,1,13,8,314.0,1.0,-1,0.0,3,0
20878,34.0,9,1,2.0,0,16.0,0,0,1,13,8,990.0,1.0,-1,0.0,3,1
20879,43.0,4,2,3.0,0,666.0,0,0,1,13,8,160.0,3.0,-1,0.0,3,0
20880,39.0,1,0,1.0,0,52.0,0,0,1,13,8,69.0,1.0,-1,0.0,3,0
20881,47.0,3,0,1.0,0,183.0,0,0,1,13,8,144.0,1.0,-1,0.0,3,0
20882,48.0,0,2,2.0,0,362.0,0,0,1,13,8,529.0,1.0,-1,0.0,3,1
20883,32.0,9,0,2.0,0,199.0,0,1,1,13,8,363.0,1.0,-1,0.0,3,0
20884,58.0,4,0,3.0,0,3948.0,0,1,1,13,8,76.0,1.0,-1,0.0,3,0
20885,36.0,4,0,3.0,0,114.0,0,0,1,13,8,342.0,1.0,-1,0.0,3,0
20886,32.0,9,0,2.0,0,5122.0,0,0,1,13,8,31.0,1.0,-1,0.0,3,0
20887,30.0,2,0,3.0,0,366.0,0,0,1,13,8,75.0,6.0,-1,0.0,3,0
20888,53.0,9,2,2.0,0,1950.0,0,0,1,13,8,111.0,1.0,-1,0.0,3,0
20889,47.0,1,0,2.0,0,1303.0,0,0,1,13,8,68.0,3.0,-1,0.0,3,0
20890,33.0,4,0,3.0,0,191.0,0,0,1,13,8,1148.0,2.0,-1,0.0,3,1
20891,56.0,9,2,2.0,0,1561.0,0,0,1,13,8,75.0,1.0,-1,0.0,3,0
20892,30.0,4,0,3.0,0,388.0,0,0,1,13,8,157.0,1.0,-1,0.0,3,0
20893,30.0,4,2,3.0,0,46.0,0,0,1,13,8,382.0,3.0,-1,0.0,3,0
20894,35.0,9,1,3.0,0,354.0,1,0,1,13,8,274.0,1.0,-1,0.0,3,0
20895,37.0,4,0,3.0,0,887.0,0,0,1,13,8,257.0,5.0,-1,0.0,3,0
20896,30.0,9,1,2.0,0,309.0,0,0,1,13,8,99.0,1.0,-1,0.0,3,0
20897,35.0,4,0,3.0,0,1036.0,0,0,1,13,8,356.0,1.0,-1,0.0,3,0
20898,33.0,9,0,2.0,0,3.0,0,0,1,13,8,212.0,3.0,-1,0.0,3,0
20899,59.0,5,0,1.0,0,474.0,0,0,1,13,8,139.0,3.0,-1,0.0,3,0
20900,34.0,9,1,3.0,0,2195.0,0,0,3,13,8,490.0,3.0,-1,0.0,3,0
20901,41.0,9,1,3.0,0,5389.0,0,0,1,13,8,209.0,5.0,-1,0.0,3,0
20902,42.0,4,0,3.0,0,17.0,0,0,1,13,8,175.0,6.0,-1,0.0,3,0
20903,30.0,4,1,3.0,0,717.0,1,0,1,13,8,130.0,3.0,-1,0.0,3,0
20904,59.0,9,0,2.0,0,3562.0,0,0,1,13,8,121.0,1.0,-1,0.0,3,0
20905,42.0,9,0,3.0,0,1493.0,1,1,1,13,8,78.0,1.0,-1,0.0,3,0
20906,47.0,3,0,2.0,0,582.0,0,0,1,13,8,73.0,1.0,-1,0.0,3,0
20907,43.0,9,0,3.0,0,1201.0,1,1,1,13,8,84.0,3.0,-1,0.0,3,0
20908,50.0,7,0,1.0,0,12.0,1,0,1,13,8,168.0,1.0,-1,0.0,3,0
20909,48.0,4,0,3.0,0,732.0,0,0,1,13,8,255.0,1.0,-1,0.0,3,0
20910,40.0,4,2,3.0,0,823.0,0,0,1,13,8,159.0,4.0,-1,0.0,3,0
20911,35.0,4,0,3.0,0,3481.0,0,0,1,13,8,388.0,3.0,-1,0.0,3,0
20912,47.0,9,0,2.0,0,599.0,1,0,1,13,8,99.0,3.0,-1,0.0,3,0
20913,47.0,7,0,1.0,0,1803.0,1,1,1,13,8,82.0,7.0,-1,0.0,3,0
20914,60.0,4,0,2.0,0,13238.0,0,0,1,13,8,418.0,4.0,-1,0.0,3,0
20915,44.0,4,2,3.0,0,3321.0,0,0,1,13,8,73.0,3.0,-1,0.0,3,0
20916,53.0,9,0,2.0,0,100.0,0,0,1,13,8,205.0,4.0,-1,0.0,3,0
20917,32.0,4,0,3.0,0,1517.0,0,0,1,13,8,202.0,3.0,-1,0.0,3,0
20918,30.0,9,0,2.0,0,574.0,0,0,1,13,8,394.0,4.0,-1,0.0,3,0
20919,30.0,9,1,3.0,0,177.0,0,0,1,13,8,109.0,3.0,-1,0.0,3,0
20920,51.0,9,0,2.0,0,427.0,0,0,1,13,8,233.0,8.0,-1,0.0,3,0
20921,56.0,4,0,3.0,0,16377.0,0,0,1,13,8,107.0,8.0,-1,0.0,3,0
20922,30.0,4,1,3.0,0,1637.0,1,0,1,13,8,163.0,3.0,-1,0.0,3,0
20923,47.0,1,0,2.0,0,1021.0,0,0,1,13,8,399.0,3.0,-1,0.0,3,0
20924,56.0,1,0,1.0,0,397.0,1,0,1,13,8,240.0,2.0,-1,0.0,3,0
20925,54.0,7,0,2.0,0,6376.0,0,0,1,13,8,274.0,3.0,-1,0.0,3,0
20926,36.0,4,1,3.0,0,202.0,0,0,1,13,8,150.0,4.0,-1,0.0,3,0
20927,34.0,4,0,3.0,0,101.0,1,0,1,13,8,209.0,5.0,-1,0.0,3,0
20928,36.0,4,0,3.0,0,396.0,0,0,1,13,8,67.0,5.0,-1,0.0,3,0
20929,32.0,0,1,3.0,0,497.0,1,0,1,13,8,132.0,4.0,-1,0.0,3,0
20930,30.0,0,0,3.0,0,631.0,0,0,1,13,8,293.0,3.0,-1,0.0,3,0
20931,42.0,9,0,3.0,0,1361.0,0,0,1,13,8,75.0,5.0,-1,0.0,3,0
20932,34.0,9,0,2.0,0,2959.0,0,0,1,13,8,413.0,5.0,-1,0.0,3,0
20933,56.0,1,0,1.0,0,379.0,0,0,1,13,8,58.0,5.0,-1,0.0,3,0
20934,40.0,9,1,2.0,0,-239.0,0,0,1,13,8,399.0,2.0,-1,0.0,3,0
20935,37.0,4,1,3.0,0,455.0,1,0,1,13,8,904.0,6.0,-1,0.0,3,1
20936,59.0,4,1,3.0,0,684.0,0,0,1,13,8,48.0,13.0,-1,0.0,3,0
20937,31.0,4,1,3.0,0,1494.0,0,0,1,13,8,275.0,12.0,-1,0.0,3,0
20938,38.0,4,0,3.0,0,120.0,0,0,1,13,8,449.0,4.0,-1,0.0,3,0
20939,45.0,1,0,2.0,0,241.0,0,0,1,13,8,536.0,5.0,-1,0.0,3,0
20940,40.0,3,0,2.0,0,163.0,0,0,1,13,8,158.0,7.0,-1,0.0,3,0
20941,42.0,9,0,2.0,0,1355.0,0,0,1,13,8,113.0,6.0,-1,0.0,3,0
20942,42.0,4,1,3.0,0,525.0,0,0,1,13,8,127.0,2.0,-1,0.0,3,0
20943,58.0,5,0,2.0,0,8332.0,0,0,1,13,8,740.0,4.0,-1,0.0,3,0
20944,50.0,1,2,1.0,0,171.0,0,0,1,14,8,75.0,3.0,-1,0.0,3,0
20945,48.0,0,0,2.0,0,3756.0,0,0,1,14,8,65.0,10.0,-1,0.0,3,0
20946,52.0,9,2,2.0,0,-558.0,0,0,1,14,8,152.0,5.0,-1,0.0,3,0
20947,52.0,9,0,2.0,0,1064.0,0,0,1,14,8,106.0,2.0,-1,0.0,3,0
20948,40.0,4,0,3.0,0,8902.0,1,0,1,14,8,464.0,5.0,-1,0.0,3,0
20949,31.0,4,0,3.0,0,512.0,1,0,1,14,8,96.0,3.0,-1,0.0,3,0
20950,35.0,4,0,3.0,0,178.0,0,0,1,14,8,76.0,2.0,-1,0.0,3,0
20951,38.0,4,1,3.0,0,2117.0,0,0,1,14,8,81.0,2.0,-1,0.0,3,0
20952,51.0,3,0,1.0,0,137.0,0,0,1,14,8,169.0,2.0,-1,0.0,3,0
20953,48.0,3,0,1.0,0,469.0,0,0,1,14,8,103.0,2.0,-1,0.0,3,0
20954,35.0,4,1,3.0,0,467.0,1,0,1,14,8,82.0,2.0,-1,0.0,3,0
20955,30.0,9,1,2.0,0,160.0,0,0,1,14,8,90.0,2.0,-1,0.0,3,0
20956,54.0,7,0,2.0,0,869.0,0,0,1,14,8,152.0,2.0,-1,0.0,3,0
20957,34.0,9,0,2.0,0,903.0,1,0,1,14,8,67.0,2.0,-1,0.0,3,0
20958,36.0,9,0,2.0,0,930.0,0,0,1,14,8,175.0,2.0,-1,0.0,3,0
20959,36.0,4,0,3.0,0,406.0,0,0,1,14,8,123.0,2.0,-1,0.0,3,0
20960,42.0,9,0,2.0,0,27.0,0,0,1,14,8,259.0,4.0,-1,0.0,3,0
20961,58.0,0,0,2.0,0,855.0,0,0,1,14,8,81.0,2.0,-1,0.0,3,0
20962,38.0,4,1,3.0,0,2454.0,1,0,1,14,8,373.0,2.0,-1,0.0,3,0
20963,40.0,3,0,2.0,0,864.0,0,0,1,14,8,36.0,2.0,-1,0.0,3,0
20964,34.0,9,2,2.0,0,-324.0,0,0,1,14,8,166.0,4.0,-1,0.0,3,0
20965,48.0,4,0,3.0,0,732.0,0,0,1,14,8,157.0,2.0,-1,0.0,3,0
20966,39.0,0,2,2.0,0,399.0,1,1,1,14,8,133.0,2.0,-1,0.0,3,0
20967,33.0,9,0,2.0,0,620.0,0,0,1,14,8,106.0,2.0,-1,0.0,3,0
20968,57.0,9,2,2.0,0,3043.0,0,0,1,14,8,707.0,2.0,-1,0.0,3,1
20969,37.0,9,2,2.0,0,2686.0,0,0,1,14,8,144.0,4.0,-1,0.0,3,0
20970,53.0,1,0,2.0,0,427.0,0,1,1,14,8,360.0,4.0,-1,0.0,3,0
20971,39.0,9,0,2.0,0,5574.0,0,0,1,14,8,102.0,2.0,-1,0.0,3,0
20972,43.0,9,2,2.0,0,64.0,1,0,1,14,8,55.0,2.0,-1,0.0,3,0
20973,59.0,1,0,1.0,0,3062.0,1,0,1,14,8,87.0,2.0,-1,0.0,3,0
20974,32.0,10,0,3.0,0,394.0,1,0,1,14,8,266.0,2.0,-1,0.0,3,0
20975,42.0,9,0,3.0,0,13410.0,0,1,1,14,8,149.0,2.0,-1,0.0,3,0
20976,58.0,5,0,2.0,0,2553.0,0,0,1,14,8,366.0,2.0,-1,0.0,3,0
20977,33.0,9,1,3.0,0,68.0,0,0,1,14,8,96.0,2.0,-1,0.0,3,0
20978,48.0,9,0,3.0,0,648.0,0,0,1,14,8,85.0,2.0,-1,0.0,3,0
20979,43.0,4,0,3.0,0,354.0,0,0,1,14,8,169.0,10.0,-1,0.0,3,0
20980,36.0,4,0,2.0,0,3.0,0,0,1,14,8,250.0,2.0,-1,0.0,3,0
20981,35.0,9,1,2.0,0,1717.0,0,0,1,14,8,206.0,2.0,-1,0.0,3,0
20982,57.0,11,0,1.0,0,270.0,0,0,1,14,8,526.0,2.0,-1,0.0,3,0
20983,36.0,9,0,2.0,0,2394.0,0,0,1,14,8,184.0,2.0,-1,0.0,3,0
20984,43.0,4,2,3.0,0,1819.0,0,1,1,14,8,41.0,2.0,-1,0.0,3,0
20985,41.0,4,2,3.0,0,20479.0,0,0,1,14,8,229.0,2.0,-1,0.0,3,0
20986,47.0,0,0,2.0,0,6703.0,0,0,1,14,8,252.0,3.0,-1,0.0,3,0
20987,40.0,3,0,2.0,0,4610.0,0,0,1,14,8,154.0,2.0,-1,0.0,3,0
20988,47.0,9,2,2.0,0,691.0,0,0,1,14,8,103.0,2.0,-1,0.0,3,0
20989,35.0,9,0,2.0,0,688.0,0,0,1,14,8,137.0,2.0,-1,0.0,3,0
20990,35.0,9,1,3.0,0,755.0,0,0,1,14,8,125.0,2.0,-1,0.0,3,0
20991,48.0,4,0,3.0,0,2498.0,0,0,1,14,8,98.0,2.0,-1,0.0,3,0
20992,33.0,4,1,3.0,0,3623.0,0,0,1,14,8,107.0,2.0,-1,0.0,3,0
20993,56.0,9,0,2.0,0,2065.0,0,0,1,14,8,71.0,2.0,-1,0.0,3,0
20994,55.0,7,0,3.0,0,64.0,1,1,1,14,8,151.0,6.0,-1,0.0,3,0
20995,31.0,6,0,3.0,0,414.0,0,0,1,14,8,169.0,5.0,-1,0.0,3,0
20996,43.0,4,0,3.0,0,244.0,0,0,1,14,8,167.0,2.0,-1,0.0,3,0
20997,44.0,4,0,3.0,0,6945.0,0,0,1,14,8,114.0,3.0,-1,0.0,3,0
20998,41.0,4,0,3.0,0,1194.0,0,0,1,14,8,50.0,5.0,-1,0.0,3,0
20999,54.0,7,0,2.0,0,131.0,0,0,1,14,8,252.0,2.0,-1,0.0,3,0
21000,56.0,2,2,2.0,0,179.0,0,0,1,14,8,47.0,2.0,-1,0.0,3,0
21001,35.0,4,1,2.0,0,1189.0,0,1,1,14,8,92.0,2.0,-1,0.0,3,0
21002,30.0,9,0,3.0,0,910.0,0,0,1,14,8,228.0,2.0,-1,0.0,3,0
21003,37.0,4,1,3.0,0,131.0,0,0,3,14,8,293.0,2.0,-1,0.0,3,0
21004,55.0,5,0,1.0,0,3334.0,0,0,1,14,8,632.0,4.0,-1,0.0,3,1
21005,36.0,9,0,2.0,0,25.0,0,0,1,14,8,98.0,2.0,-1,0.0,3,0
21006,54.0,4,0,3.0,0,0.0,0,0,1,14,8,260.0,7.0,-1,0.0,3,0
21007,30.0,9,1,2.0,0,2782.0,0,0,1,14,8,205.0,2.0,-1,0.0,3,0
21008,57.0,5,0,2.0,0,663.0,0,0,1,14,8,107.0,2.0,-1,0.0,3,0
21009,34.0,9,1,2.0,1,-14.0,0,0,1,14,8,85.0,2.0,-1,0.0,3,0
21010,59.0,9,0,2.0,0,316.0,0,0,1,14,8,200.0,4.0,-1,0.0,3,0
21011,39.0,9,0,3.0,0,99.0,0,0,1,14,8,170.0,2.0,-1,0.0,3,0
21012,57.0,5,0,2.0,0,191.0,0,0,1,14,8,127.0,4.0,-1,0.0,3,0
21013,47.0,9,2,2.0,0,2836.0,0,1,1,14,8,10.0,2.0,-1,0.0,3,0
21014,30.0,4,0,3.0,0,1165.0,1,1,1,14,8,80.0,2.0,-1,0.0,3,0
21015,50.0,4,1,3.0,0,490.0,0,0,1,14,8,273.0,5.0,-1,0.0,3,0
21016,47.0,4,0,3.0,0,3681.0,0,0,1,14,8,101.0,2.0,-1,0.0,3,0
21017,57.0,9,0,2.0,0,2625.0,0,0,1,14,8,465.0,2.0,-1,0.0,3,0
21018,32.0,9,1,3.0,0,1038.0,0,0,1,14,8,128.0,4.0,-1,0.0,3,0
21019,40.0,9,1,3.0,0,539.0,0,0,1,14,8,121.0,2.0,-1,0.0,3,0
21020,34.0,9,0,3.0,0,8029.0,1,0,1,14,8,593.0,4.0,-1,0.0,3,1
21021,44.0,2,0,3.0,0,624.0,0,0,3,14,8,552.0,2.0,-1,0.0,3,1
21022,39.0,4,1,3.0,0,668.0,0,0,1,14,8,297.0,2.0,-1,0.0,3,0
21023,33.0,9,1,3.0,0,0.0,0,0,1,14,8,93.0,2.0,-1,0.0,3,0
21024,58.0,5,0,2.0,0,188.0,0,0,1,14,8,141.0,2.0,-1,0.0,3,0
21025,60.0,7,0,2.0,0,2858.0,0,0,1,14,8,155.0,2.0,-1,0.0,3,0
21026,35.0,4,1,3.0,0,0.0,0,1,1,14,8,370.0,4.0,-1,0.0,3,0
21027,36.0,9,1,3.0,0,306.0,0,0,1,14,8,111.0,2.0,-1,0.0,3,0
21028,36.0,4,0,3.0,0,867.0,0,0,1,14,8,159.0,2.0,-1,0.0,3,0
21029,34.0,4,1,3.0,0,416.0,0,0,1,14,8,1217.0,4.0,-1,0.0,3,0
21030,51.0,1,0,1.0,0,165.0,1,0,3,14,8,313.0,2.0,-1,0.0,3,0
21031,30.0,7,1,3.0,0,719.0,0,1,1,14,8,38.0,2.0,-1,0.0,3,0
21032,50.0,7,0,2.0,0,961.0,0,1,1,14,8,757.0,4.0,-1,0.0,3,0
21033,37.0,4,0,3.0,0,4332.0,0,0,1,14,8,213.0,2.0,-1,0.0,3,0
21034,32.0,4,0,3.0,0,972.0,0,0,1,14,8,297.0,4.0,-1,0.0,3,0
21035,59.0,4,0,3.0,0,1857.0,0,0,1,14,8,128.0,4.0,-1,0.0,3,0
21036,34.0,4,1,3.0,0,2205.0,0,0,1,14,8,635.0,2.0,-1,0.0,3,0
21037,49.0,1,0,2.0,0,322.0,0,0,1,14,8,356.0,2.0,-1,0.0,3,0
21038,41.0,1,2,2.0,0,388.0,0,0,1,14,8,605.0,2.0,-1,0.0,3,0
21039,52.0,1,0,2.0,0,51.0,0,0,1,14,8,935.0,2.0,-1,0.0,3,0
21040,42.0,9,1,3.0,0,171.0,0,0,1,14,8,143.0,2.0,-1,0.0,3,0
21041,35.0,3,0,2.0,0,495.0,0,0,1,14,8,414.0,4.0,-1,0.0,3,0
21042,33.0,4,1,3.0,0,336.0,0,0,1,14,8,220.0,2.0,-1,0.0,3,0
21043,31.0,4,1,3.0,0,2227.0,0,0,1,14,8,95.0,2.0,-1,0.0,3,0
21044,32.0,9,0,3.0,0,943.0,0,0,1,14,8,127.0,2.0,-1,0.0,3,0
21045,36.0,9,0,2.0,0,3579.0,0,0,1,14,8,308.0,2.0,-1,0.0,3,0
21046,42.0,4,2,3.0,0,245.0,0,0,1,14,8,103.0,2.0,-1,0.0,3,0
21047,48.0,4,0,3.0,0,1344.0,1,1,1,14,8,69.0,6.0,-1,0.0,3,0
21048,31.0,4,1,3.0,0,10112.0,1,0,1,14,8,90.0,4.0,-1,0.0,3,0
21049,56.0,5,0,3.0,0,811.0,0,0,1,14,8,148.0,19.0,-1,0.0,3,0
21050,43.0,4,0,3.0,0,696.0,0,0,1,14,8,110.0,8.0,-1,0.0,3,0
21051,30.0,4,1,2.0,0,1299.0,0,0,1,14,8,515.0,2.0,-1,0.0,3,0
21052,30.0,4,0,3.0,0,4022.0,0,0,1,14,8,214.0,2.0,-1,0.0,3,0
21053,35.0,4,1,3.0,0,331.0,0,0,1,14,8,857.0,2.0,-1,0.0,3,1
21054,47.0,9,0,2.0,0,-9.0,0,0,1,14,8,457.0,2.0,-1,0.0,3,0
21055,31.0,9,0,2.0,0,3322.0,1,0,1,14,8,421.0,2.0,-1,0.0,3,0
21056,54.0,2,0,3.0,0,345.0,0,0,1,14,8,183.0,6.0,-1,0.0,3,0
21057,39.0,9,0,2.0,0,311.0,0,0,1,14,8,240.0,2.0,-1,0.0,3,0
21058,30.0,4,1,2.0,0,135.0,0,0,1,14,8,112.0,2.0,-1,0.0,3,0
21059,33.0,9,1,2.0,0,3264.0,0,0,1,14,8,423.0,4.0,-1,0.0,3,0
21060,58.0,4,0,3.0,0,361.0,0,0,1,14,8,503.0,2.0,-1,0.0,3,0
21061,60.0,3,0,1.0,0,887.0,0,0,1,14,8,95.0,2.0,-1,0.0,3,0
21062,54.0,4,2,3.0,0,3222.0,0,0,1,14,8,67.0,2.0,-1,0.0,3,0
21063,55.0,7,0,2.0,0,4263.0,0,0,1,14,8,93.0,2.0,-1,0.0,3,0
21064,51.0,3,0,2.0,0,429.0,0,0,1,14,8,230.0,2.0,-1,0.0,3,0
21065,45.0,0,0,2.0,0,0.0,0,0,1,14,8,113.0,2.0,-1,0.0,3,0
21066,30.0,9,1,3.0,0,4561.0,1,0,1,14,8,103.0,2.0,-1,0.0,3,0
21067,47.0,1,0,1.0,0,673.0,0,1,1,14,8,106.0,6.0,-1,0.0,3,0
21068,39.0,4,2,3.0,0,1387.0,1,0,1,14,8,373.0,2.0,-1,0.0,3,0
21069,32.0,4,1,3.0,0,3616.0,0,0,1,14,8,165.0,2.0,-1,0.0,3,0
21070,46.0,1,0,1.0,0,648.0,0,0,1,14,8,59.0,4.0,-1,0.0,3,0
21071,57.0,5,0,2.0,0,209.0,0,0,1,14,8,56.0,4.0,-1,0.0,3,0
21072,52.0,1,0,1.0,0,1949.0,0,0,1,14,8,108.0,2.0,-1,0.0,3,0
21073,30.0,4,1,3.0,0,334.0,0,0,1,14,8,144.0,2.0,-1,0.0,3,0
21074,51.0,7,0,2.0,0,276.0,0,0,1,14,8,80.0,2.0,-1,0.0,3,0
21075,59.0,4,0,2.0,0,1021.0,0,0,1,14,8,89.0,2.0,-1,0.0,3,0
21076,30.0,4,1,3.0,0,3905.0,0,0,1,14,8,112.0,2.0,-1,0.0,3,0
21077,31.0,9,1,2.0,0,2916.0,0,0,1,14,8,174.0,2.0,-1,0.0,3,0
21078,38.0,4,1,3.0,0,2813.0,0,0,1,14,8,146.0,2.0,-1,0.0,3,0
21079,55.0,1,0,2.0,0,213.0,0,0,1,14,8,406.0,2.0,-1,0.0,3,0
21080,34.0,3,0,1.0,0,2929.0,0,0,1,14,8,518.0,2.0,-1,0.0,3,1
21081,39.0,9,1,2.0,0,102.0,1,0,1,14,8,272.0,2.0,-1,0.0,3,0
21082,45.0,1,0,2.0,0,586.0,0,0,1,14,8,168.0,2.0,-1,0.0,3,0
21083,42.0,6,0,2.0,0,68.0,0,0,1,14,8,314.0,2.0,-1,0.0,3,0
21084,57.0,7,0,2.0,0,1315.0,0,0,1,14,8,260.0,2.0,-1,0.0,3,0
21085,51.0,9,0,3.0,0,4455.0,0,0,3,14,8,85.0,4.0,-1,0.0,3,0
21086,40.0,9,1,2.0,0,591.0,0,1,1,14,8,87.0,6.0,-1,0.0,3,0
21087,47.0,1,0,2.0,0,232.0,1,1,1,14,8,90.0,4.0,-1,0.0,3,0
21088,34.0,9,1,3.0,0,6529.0,0,0,1,14,8,505.0,2.0,-1,0.0,3,1
21089,44.0,3,0,1.0,0,882.0,0,0,3,14,8,187.0,4.0,-1,0.0,3,0
21090,30.0,9,1,2.0,1,-305.0,0,1,1,14,8,108.0,6.0,-1,0.0,3,0
21091,46.0,7,0,2.0,0,1516.0,0,0,1,14,8,133.0,4.0,-1,0.0,3,0
21092,61.0,1,0,1.0,0,1115.0,0,0,1,14,8,197.0,4.0,-1,0.0,3,0
21093,59.0,5,0,1.0,0,46.0,0,0,1,14,8,78.0,2.0,-1,0.0,3,0
21094,50.0,0,0,2.0,0,697.0,0,0,1,14,8,118.0,4.0,-1,0.0,3,0
21095,37.0,4,2,3.0,0,896.0,0,1,1,14,8,343.0,2.0,-1,0.0,3,0
21096,31.0,4,0,3.0,0,2344.0,1,0,1,14,8,221.0,6.0,-1,0.0,3,0
21097,57.0,9,2,2.0,0,372.0,0,0,1,14,8,280.0,4.0,-1,0.0,3,0
21098,56.0,1,0,2.0,0,1119.0,1,0,1,14,8,265.0,2.0,-1,0.0,3,0
21099,58.0,5,0,1.0,0,3.0,0,0,1,14,8,158.0,2.0,-1,0.0,3,0
21100,35.0,9,1,2.0,0,663.0,0,1,1,14,8,215.0,2.0,-1,0.0,3,0
21101,33.0,4,1,3.0,0,637.0,0,0,1,14,8,206.0,2.0,-1,0.0,3,0
21102,32.0,4,1,3.0,0,1512.0,0,1,1,14,8,133.0,4.0,-1,0.0,3,0
21103,43.0,4,0,3.0,0,4016.0,1,0,1,14,8,159.0,2.0,-1,0.0,3,0
21104,36.0,9,1,2.0,0,318.0,0,0,1,14,8,924.0,4.0,-1,0.0,3,0
21105,45.0,3,0,1.0,0,0.0,0,0,1,14,8,195.0,2.0,-1,0.0,3,0
21106,48.0,4,1,3.0,0,4558.0,0,0,1,14,8,145.0,2.0,-1,0.0,3,0
21107,38.0,4,0,3.0,0,-498.0,0,0,1,14,8,85.0,6.0,-1,0.0,3,0
21108,40.0,9,1,2.0,0,282.0,1,0,1,14,8,70.0,4.0,-1,0.0,3,0
21109,45.0,1,0,2.0,0,0.0,0,0,1,14,8,215.0,2.0,-1,0.0,3,0
21110,43.0,4,0,3.0,0,2616.0,1,0,1,14,8,301.0,5.0,-1,0.0,3,0
21111,46.0,1,0,1.0,0,2118.0,0,0,3,14,8,64.0,2.0,-1,0.0,3,0
21112,33.0,9,1,3.0,0,3255.0,0,0,3,14,8,214.0,4.0,-1,0.0,3,0
